Time (us)	Load raw 1	Load raw 2	Load raw 3	Acceleration raw 1	Acceleration raw 2	Acceleration raw 3	Load filtered 1	Load filtered 2	Load filtered 3	Load scaled 1	Load scaled 2	Load scaled 3	Load summ	Acceleration scaled 1	Acceleration scaled 2	Acceleration scaled 3
574512	0.000047	-0.000001	-0.000030	1.771778	1.865158	1.596954	0.000047	-0.000000	-0.000030	-1.119331	-55.303866	48.559608	-7.863589	-26.913559	-0.162664	1813.835071
574570	0.000047	-0.000000	-0.000030	1.771204	1.864589	1.596508	0.000047	-0.000000	-0.000030	-1.118950	-55.303923	48.559849	-7.863023	-26.908089	-0.162568	1813.838484
574629	0.000047	-0.000001	-0.000030	1.770691	1.864058	1.595994	0.000047	-0.000000	-0.000030	-1.118567	-55.303981	48.560075	-7.862472	-26.902661	-0.162471	1813.841914
574688	0.000047	-0.000000	-0.000031	1.770130	1.863555	1.595516	0.000047	-0.000000	-0.000030	-1.118211	-55.304031	48.560327	-7.861916	-26.897298	-0.162374	1813.845337
574746	0.000047	-0.000000	-0.000030	1.769624	1.862992	1.594991	0.000047	-0.000000	-0.000030	-1.117895	-55.304071	48.560628	-7.861338	-26.892044	-0.162276	1813.848748
574805	0.000046	-0.000001	-0.000030	1.769083	1.862414	1.594493	0.000047	-0.000000	-0.000030	-1.117603	-55.304128	48.560973	-7.860759	-26.886876	-0.162178	1813.852167
574863	0.000047	-0.000001	-0.000031	1.768511	1.861938	1.593993	0.000047	-0.000000	-0.000030	-1.117312	-55.304220	48.561349	-7.860183	-26.881740	-0.162080	1813.855581
574922	0.000047	-0.000001	-0.000031	1.768021	1.861401	1.593451	0.000047	-0.000000	-0.000030	-1.117006	-55.304340	48.561753	-7.859593	-26.876630	-0.161982	1813.859009
574980	0.000047	0.000000	-0.000030	1.767460	1.860857	1.592902	0.000047	-0.000000	-0.000030	-1.116690	-55.304468	48.562166	-7.858992	-26.871595	-0.161885	1813.862482
575039	0.000046	-0.000000	-0.000030	1.766939	1.860280	1.592397	0.000047	-0.000000	-0.000030	-1.116361	-55.304576	48.562555	-7.858382	-26.866672	-0.161790	1813.865975
575098	0.000047	-0.000000	-0.000030	1.766389	1.859741	1.591894	0.000047	-0.000000	-0.000030	-1.116020	-55.304666	48.562904	-7.857781	-26.861811	-0.161696	1813.869488
575156	0.000047	0.000000	-0.000030	1.765870	1.859227	1.591366	0.000047	-0.000000	-0.000030	-1.115675	-55.304716	48.563223	-7.857168	-26.856976	-0.161605	1813.873052
575215	0.000047	-0.000000	-0.000030	1.765305	1.858701	1.590838	0.000047	-0.000000	-0.000030	-1.115323	-55.304683	48.563544	-7.856461	-26.852167	-0.161518	1813.876653
